"group","case","comparison","locale","expected","original","candidate","guarded"
"formula",356,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",356,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",357,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",357,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",357,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",357,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",358,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",358,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",358,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",358,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",359,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",359,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",359,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",359,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",360,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",360,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",360,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",360,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",361,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",361,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",361,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",361,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",362,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",362,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",362,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",362,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",363,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",363,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",363,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",363,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",364,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",364,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",364,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",364,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",365,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",365,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",365,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",365,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",366,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",366,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",366,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",366,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",367,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",367,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",367,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",367,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",368,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",368,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",368,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",368,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",369,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",369,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",369,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",369,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",370,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",370,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",370,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",370,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",371,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",371,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",371,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",371,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",372,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",372,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",372,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",372,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",373,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",373,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",373,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",373,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",374,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",374,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",374,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",374,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",375,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",375,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",375,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",375,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",376,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",376,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",376,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",376,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",377,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",377,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",377,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",377,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",378,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",378,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",378,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",378,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",379,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",379,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",379,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",379,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",380,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",380,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",380,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",380,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",381,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",381,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",381,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",381,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",382,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",382,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",382,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",382,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",383,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",383,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",383,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",383,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",384,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",384,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",384,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",384,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",385,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",385,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",385,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",385,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",386,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",386,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",386,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",386,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",387,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",387,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",387,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",387,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",388,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",388,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",388,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",388,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",389,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",389,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",389,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",389,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",390,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",390,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",390,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",390,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",391,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",391,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",391,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",391,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",392,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",392,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",392,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",392,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",393,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",393,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",393,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",393,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",394,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",394,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",394,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",394,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",395,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",395,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",395,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",395,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",396,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",396,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",396,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",396,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",397,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",397,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",397,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",397,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",398,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",398,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",398,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",398,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",399,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",399,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",399,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",399,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",400,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",400,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",400,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",400,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",401,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",401,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",401,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",401,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",402,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",402,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",402,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",402,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",403,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",403,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",403,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",403,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",404,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",404,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",404,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",404,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",405,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",405,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",405,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",405,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",406,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",406,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",406,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",406,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",407,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",407,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",407,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",407,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",408,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",408,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",408,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",408,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",409,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",409,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",409,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",409,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",410,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",410,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",410,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",410,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",411,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",411,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",411,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",411,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",412,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",412,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",412,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",412,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",413,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",413,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",413,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",413,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",414,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",414,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",414,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",414,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",415,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",415,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",415,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",415,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",416,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",416,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",416,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",416,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",417,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",417,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",417,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",417,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",418,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",418,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",418,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",418,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",419,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",419,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",419,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",419,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",420,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",420,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",420,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",420,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",421,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",421,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",421,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",421,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",422,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",422,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",422,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",422,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",423,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",423,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",423,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",423,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",424,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",424,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",424,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",424,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",425,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",425,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",425,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",425,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",426,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",426,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",426,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",426,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",427,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",427,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",427,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",427,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",428,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",428,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",428,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",428,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",429,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",429,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",429,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",429,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",430,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",430,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",430,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",430,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",431,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",431,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",431,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",431,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",432,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",432,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",432,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",432,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",433,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",433,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",433,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",433,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",434,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",434,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",434,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",434,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",435,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",435,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",435,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",435,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",436,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",436,"reverse_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
"formula",436,"reflexivity","en_US.UTF-8",TRUE,TRUE,TRUE,TRUE
"formula",436,"unequal_control","en_US.UTF-8",FALSE,FALSE,FALSE,FALSE
"formula",437,"forward_equal","en_US.UTF-8",TRUE,FALSE,TRUE,TRUE
